Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Rent ID
Ont.,Toronto,Mississauga (Northwest),Churchill Meadows/Erin Mills,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone178,Rent_6503
Ont.,Toronto,Mississauga (Northwest),Churchill Meadows/Erin Mills,Apt & Other,1258.0,1514.0,1594.0,1665.0,1565.0,2021,centre25,Zone178,Rent_6504
Ont.,Toronto,Mississauga (Northwest),Meadowvale,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone178,Rent_6505
Ont.,Toronto,Mississauga (Northwest),Meadowvale,Apt & Other,0.0,1545.0,1721.0,1802.0,1668.0,2021,centre25,Zone178,Rent_6506
Ont.,Toronto,Mississauga (Northeast),Mississauga Centre/Streetsville,Row,0.0,0.0,0.0,1938.0,1938.0,2021,centre25,Zone179,Rent_6507
Ont.,Toronto,Mississauga (Northeast),Mississauga Centre/Streetsville,Apt & Other,1077.0,1424.0,1621.0,1855.0,1560.0,2021,centre25,Zone179,Rent_6508
Ont.,Toronto,Mississauga (Northeast),Malton,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone179,Rent_6509
Ont.,Toronto,Mississauga (Northeast),Malton,Apt & Other,0.0,1280.0,1516.0,1535.0,1471.0,2021,centre25,Zone179,Rent_6510
Ont.,Toronto,Brampton (West),Brampton (West),Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone180,Rent_6511
Ont.,Toronto,Brampton (West),Brampton (West),Apt & Other,872.0,1309.0,1494.0,1536.0,1395.0,2021,centre25,Zone180,Rent_6512
Ont.,Toronto,Brampton (East),Brampton (East),Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone181,Rent_6513
Ont.,Toronto,Brampton (East),Brampton (East),Apt & Other,1237.0,1501.0,1656.0,1761.0,1617.0,2021,centre25,Zone181,Rent_6514
Ont.,Toronto,Oakville,Bronte,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone182,Rent_6515
Ont.,Toronto,Oakville,Bronte,Apt & Other,0.0,1569.0,1807.0,2009.0,1720.0,2021,centre25,Zone182,Rent_6516
Ont.,Toronto,Oakville,Oakville (excl. Bronte),Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone182,Rent_6517
Ont.,Toronto,Oakville,Oakville (excl. Bronte),Apt & Other,1229.0,1471.0,1799.0,2010.0,1697.0,2021,centre25,Zone182,Rent_6518
Ont.,Toronto,Caledon,Caledon,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone183,Rent_6519
Ont.,Toronto,Caledon,Caledon,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone183,Rent_6520
Ont.,Toronto,Richmond Hill/Vaughan/King,Richmond Hill/Vaughan/King,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone184,Rent_6521
Ont.,Toronto,Richmond Hill/Vaughan/King,Richmond Hill/Vaughan/King,Apt & Other,1180.0,1341.0,1538.0,1960.0,1473.0,2021,centre25,Zone184,Rent_6522
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Whitchurch/Stouffville,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone185,Rent_6523
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Whitchurch/Stouffville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone185,Rent_6524
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Aurora,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone185,Rent_6525
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Aurora,Apt & Other,0.0,1326.0,1668.0,0.0,1586.0,2021,centre25,Zone185,Rent_6526
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",East Gwillimbury/Newmarket,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone185,Rent_6527
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",East Gwillimbury/Newmarket,Apt & Other,754.0,1273.0,1370.0,0.0,1276.0,2021,centre25,Zone185,Rent_6528
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Georgina,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone185,Rent_6529
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Georgina,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone185,Rent_6530
Ont.,Toronto,Markham,Markham,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone186,Rent_6531
Ont.,Toronto,Markham,Markham,Apt & Other,0.0,1421.0,1547.0,1727.0,1503.0,2021,centre25,Zone186,Rent_6532
Ont.,Toronto,Pickering/Ajax/Uxbridge,Ajax/Pickering,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone187,Rent_6533
Ont.,Toronto,Pickering/Ajax/Uxbridge,Ajax/Pickering,Apt & Other,0.0,965.0,1302.0,1559.0,1388.0,2021,centre25,Zone187,Rent_6534
Ont.,Toronto,Pickering/Ajax/Uxbridge,Uxbridge,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone187,Rent_6535
Ont.,Toronto,Pickering/Ajax/Uxbridge,Uxbridge,Apt & Other,0.0,1249.0,1501.0,0.0,1394.0,2021,centre25,Zone187,Rent_6536
Ont.,Toronto,Milton/Halton Hills,Milton/Halton Hills,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone188,Rent_6537
Ont.,Toronto,Milton/Halton Hills,Milton/Halton Hills,Apt & Other,844.0,1211.0,1385.0,1642.0,1325.0,2021,centre25,Zone188,Rent_6538
Ont.,Toronto,Orangeville/Mono,Orangeville/Mono,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone189,Rent_6539
Ont.,Toronto,Orangeville/Mono,Orangeville/Mono,Apt & Other,0.0,1182.0,1400.0,1529.0,1301.0,2021,centre25,Zone189,Rent_6540
Ont.,Toronto,Bradford/West Gwillimbury/New Tecumseth,Bradford/West Gwillimbury/New Tecumseth,Row,0.0,0.0,0.0,0.0,0.0,2021,centre25,Zone190,Rent_6541
Ont.,Toronto,Bradford/West Gwillimbury/New Tecumseth,Bradford/West Gwillimbury/New Tecumseth,Apt & Other,1083.0,1027.0,1274.0,0.0,1190.0,2021,centre25,Zone190,Rent_6542
Ont.,Windsor,Centre,Downtown,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone191,Rent_6543
Ont.,Windsor,Centre,Downtown,Apt & Other,667.0,986.0,1252.0,1304.0,1064.0,2021,centre26,Zone191,Rent_6544
Ont.,Windsor,Centre,Walkerville,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone191,Rent_6545
Ont.,Windsor,Centre,Walkerville,Apt & Other,0.0,839.0,1079.0,0.0,957.0,2021,centre26,Zone191,Rent_6546
Ont.,Windsor,Centre,South Central,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone191,Rent_6547
Ont.,Windsor,Centre,South Central,Apt & Other,0.0,1037.0,1128.0,0.0,997.0,2021,centre26,Zone191,Rent_6548
Ont.,Windsor,East Inner,South Walkerville,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone192,Rent_6549
Ont.,Windsor,East Inner,South Walkerville,Apt & Other,0.0,870.0,0.0,0.0,922.0,2021,centre26,Zone192,Rent_6550
Ont.,Windsor,East Inner,East Walkerville,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone192,Rent_6551
Ont.,Windsor,East Inner,East Walkerville,Apt & Other,936.0,1036.0,1159.0,0.0,1093.0,2021,centre26,Zone192,Rent_6552
Ont.,Windsor,East Outer,Riverside,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6553
Ont.,Windsor,East Outer,Riverside,Apt & Other,960.0,1052.0,1174.0,0.0,1076.0,2021,centre26,Zone193,Rent_6554
Ont.,Windsor,East Outer,Forest Glade,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6555
Ont.,Windsor,East Outer,Forest Glade,Apt & Other,0.0,1010.0,1190.0,0.0,1117.0,2021,centre26,Zone193,Rent_6556
Ont.,Windsor,East Outer,Fontainebleau,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6557
Ont.,Windsor,East Outer,Fontainebleau,Apt & Other,880.0,994.0,1181.0,1445.0,1148.0,2021,centre26,Zone193,Rent_6558
Ont.,Windsor,East Outer,Remington Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6559
Ont.,Windsor,East Outer,Remington Park,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6560
Ont.,Windsor,East Outer,Southeast Windsor,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6561
Ont.,Windsor,East Outer,Southeast Windsor,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone193,Rent_6562
Ont.,Windsor,West,University,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone20,Rent_6563
Ont.,Windsor,West,University,Apt & Other,793.0,932.0,1165.0,0.0,994.0,2021,centre26,Zone20,Rent_6564
Ont.,Windsor,West,Sandwich,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone20,Rent_6565
Ont.,Windsor,West,Sandwich,Apt & Other,727.0,914.0,1016.0,0.0,957.0,2021,centre26,Zone20,Rent_6566
Ont.,Windsor,West,Southwest Windsor,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone20,Rent_6567
Ont.,Windsor,West,Southwest Windsor,Apt & Other,0.0,0.0,1066.0,0.0,1042.0,2021,centre26,Zone20,Rent_6568
Ont.,Windsor,Amherstburg,Amherstburg,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone194,Rent_6569
Ont.,Windsor,Amherstburg,Amherstburg,Apt & Other,0.0,1073.0,1404.0,0.0,1226.0,2021,centre26,Zone194,Rent_6570
Ont.,Windsor,Remainder of CMA,Remainder of CMA,Row,0.0,0.0,0.0,0.0,0.0,2021,centre26,Zone3,Rent_6571
Ont.,Windsor,Remainder of CMA,Remainder of CMA,Apt & Other,0.0,924.0,995.0,0.0,971.0,2021,centre26,Zone3,Rent_6572
Man.,Winnipeg,Fort Rouge,South Osborne,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone195,Rent_6573
Man.,Winnipeg,Fort Rouge,South Osborne,Apt & Other,729.0,881.0,1128.0,0.0,963.0,2021,centre27,Zone195,Rent_6574
Man.,Winnipeg,Fort Rouge,Fort Rouge West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone195,Rent_6575
Man.,Winnipeg,Fort Rouge,Fort Rouge West,Apt & Other,804.0,1011.0,1293.0,1632.0,1118.0,2021,centre27,Zone195,Rent_6576
Man.,Winnipeg,Fort Rouge,River-Osborne,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone195,Rent_6577
Man.,Winnipeg,Fort Rouge,River-Osborne,Apt & Other,853.0,1073.0,1425.0,1583.0,1199.0,2021,centre27,Zone195,Rent_6578
Man.,Winnipeg,Centennial,Downtown,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone196,Rent_6579
Man.,Winnipeg,Centennial,Downtown,Apt & Other,789.0,1025.0,1345.0,1462.0,1048.0,2021,centre27,Zone196,Rent_6580
Man.,Winnipeg,Centennial,Spence,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone196,Rent_6581
Man.,Winnipeg,Centennial,Spence,Apt & Other,739.0,732.0,777.0,0.0,736.0,2021,centre27,Zone196,Rent_6582
Man.,Winnipeg,Centennial,West Alexander/Centennial,Row,0.0,0.0,0.0,1445.0,1310.0,2021,centre27,Zone196,Rent_6583
Man.,Winnipeg,Centennial,West Alexander/Centennial,Apt & Other,0.0,698.0,753.0,0.0,711.0,2021,centre27,Zone196,Rent_6584
Man.,Winnipeg,Midland,West Broadway,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone197,Rent_6585
Man.,Winnipeg,Midland,West Broadway,Apt & Other,725.0,915.0,1131.0,1709.0,943.0,2021,centre27,Zone197,Rent_6586
Man.,Winnipeg,Midland,Wolseley,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone197,Rent_6587
Man.,Winnipeg,Midland,Wolseley,Apt & Other,750.0,876.0,1138.0,1389.0,957.0,2021,centre27,Zone197,Rent_6588
Man.,Winnipeg,Midland,West End,Row,0.0,0.0,944.0,1084.0,987.0,2021,centre27,Zone197,Rent_6589
Man.,Winnipeg,Midland,West End,Apt & Other,629.0,776.0,989.0,910.0,809.0,2021,centre27,Zone197,Rent_6590
Man.,Winnipeg,Lord Selkirk,Point Douglas,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone198,Rent_6591
Man.,Winnipeg,Lord Selkirk,Point Douglas,Apt & Other,0.0,715.0,846.0,0.0,788.0,2021,centre27,Zone198,Rent_6592
Man.,Winnipeg,Lord Selkirk,Inkster,Row,0.0,0.0,0.0,1600.0,1461.0,2021,centre27,Zone198,Rent_6593
Man.,Winnipeg,Lord Selkirk,Inkster,Apt & Other,623.0,831.0,1053.0,1329.0,941.0,2021,centre27,Zone198,Rent_6594
Man.,Winnipeg,St. James,St. James East,Row,0.0,0.0,0.0,1639.0,1594.0,2021,centre27,Zone199,Rent_6595
Man.,Winnipeg,St. James,St. James East,Apt & Other,884.0,1058.0,1264.0,1609.0,1158.0,2021,centre27,Zone199,Rent_6596
Man.,Winnipeg,St. James,St. James West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone199,Rent_6597
Man.,Winnipeg,St. James,St. James West,Apt & Other,864.0,1028.0,1248.0,1637.0,1162.0,2021,centre27,Zone199,Rent_6598
Man.,Winnipeg,West Kildonan,Seven Oaks,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone200,Rent_6599
Man.,Winnipeg,West Kildonan,Seven Oaks,Apt & Other,742.0,980.0,1186.0,0.0,1085.0,2021,centre27,Zone200,Rent_6600
Man.,Winnipeg,West Kildonan,Garden City,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone200,Rent_6601
Man.,Winnipeg,West Kildonan,Garden City,Apt & Other,0.0,1184.0,1381.0,1612.0,1323.0,2021,centre27,Zone200,Rent_6602
Man.,Winnipeg,East Kildonan,Elmwood,Row,0.0,0.0,0.0,1166.0,1116.0,2021,centre27,Zone201,Rent_6603
Man.,Winnipeg,East Kildonan,Elmwood,Apt & Other,670.0,877.0,963.0,0.0,893.0,2021,centre27,Zone201,Rent_6604
Man.,Winnipeg,East Kildonan,Monroe,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone201,Rent_6605
Man.,Winnipeg,East Kildonan,Monroe,Apt & Other,773.0,970.0,1028.0,0.0,997.0,2021,centre27,Zone201,Rent_6606
Man.,Winnipeg,East Kildonan,Rossmere-Concordia,Row,0.0,0.0,1571.0,0.0,1485.0,2021,centre27,Zone201,Rent_6607
Man.,Winnipeg,East Kildonan,Rossmere-Concordia,Apt & Other,864.0,1102.0,1387.0,1699.0,1258.0,2021,centre27,Zone201,Rent_6608
Man.,Winnipeg,Transcona,Transcona,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone202,Rent_6609
Man.,Winnipeg,Transcona,Transcona,Apt & Other,627.0,964.0,1162.0,0.0,1101.0,2021,centre27,Zone202,Rent_6610
Man.,Winnipeg,St. Boniface,St. Boniface,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone203,Rent_6611
Man.,Winnipeg,St. Boniface,St. Boniface,Apt & Other,812.0,995.0,1268.0,1801.0,1098.0,2021,centre27,Zone203,Rent_6612
Man.,Winnipeg,St. Boniface,Norwood,Row,0.0,0.0,0.0,0.0,1475.0,2021,centre27,Zone203,Rent_6613
Man.,Winnipeg,St. Boniface,Norwood,Apt & Other,777.0,893.0,1190.0,0.0,1003.0,2021,centre27,Zone203,Rent_6614
Man.,Winnipeg,St. Boniface,East St. Boniface,Row,0.0,0.0,0.0,1594.0,1582.0,2021,centre27,Zone203,Rent_6615
Man.,Winnipeg,St. Boniface,East St. Boniface,Apt & Other,670.0,1152.0,1460.0,1771.0,1360.0,2021,centre27,Zone203,Rent_6616
Man.,Winnipeg,St. Vital,Old St. Vital,Row,0.0,0.0,0.0,1271.0,1318.0,2021,centre27,Zone204,Rent_6617
Man.,Winnipeg,St. Vital,Old St. Vital,Apt & Other,833.0,1020.0,1245.0,0.0,1111.0,2021,centre27,Zone204,Rent_6618
Man.,Winnipeg,St. Vital,South St. Vital,Row,0.0,0.0,0.0,1463.0,1301.0,2021,centre27,Zone204,Rent_6619
Man.,Winnipeg,St. Vital,South St. Vital,Apt & Other,877.0,1118.0,1441.0,1612.0,1304.0,2021,centre27,Zone204,Rent_6620
Man.,Winnipeg,Fort Garry,Fort Garry North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone205,Rent_6621
Man.,Winnipeg,Fort Garry,Fort Garry North,Apt & Other,925.0,1120.0,1290.0,1690.0,1220.0,2021,centre27,Zone205,Rent_6622
Man.,Winnipeg,Fort Garry,Fort Richmond,Row,0.0,0.0,0.0,1638.0,1607.0,2021,centre27,Zone205,Rent_6623
Man.,Winnipeg,Fort Garry,Fort Richmond,Apt & Other,0.0,1181.0,1497.0,1710.0,1387.0,2021,centre27,Zone205,Rent_6624
Man.,Winnipeg,Assiniboine Park,Tuxedo,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone206,Rent_6625
Man.,Winnipeg,Assiniboine Park,Tuxedo,Apt & Other,0.0,1294.0,1497.0,2328.0,1467.0,2021,centre27,Zone206,Rent_6626
Man.,Winnipeg,Assiniboine Park,Charleswood,Row,0.0,0.0,0.0,0.0,0.0,2021,centre27,Zone206,Rent_6627
Man.,Winnipeg,Assiniboine Park,Charleswood,Apt & Other,869.0,1022.0,1244.0,1442.0,1108.0,2021,centre27,Zone206,Rent_6628
Man.,Winnipeg,Outlying Areas,Outlying Areas,Row,0.0,0.0,1369.0,1733.0,1667.0,2021,centre27,Zone23,Rent_6629
Man.,Winnipeg,Outlying Areas,Outlying Areas,Apt & Other,0.0,1235.0,1587.0,1333.0,1464.0,2021,centre27,Zone23,Rent_6630
Sask.,Regina,Central,Downtown West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone108,Rent_6631
Sask.,Regina,Central,Downtown West,Apt & Other,719.0,866.0,1071.0,0.0,898.0,2021,centre28,Zone108,Rent_6632
Sask.,Regina,Central,Downtown East,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone108,Rent_6633
Sask.,Regina,Central,Downtown East,Apt & Other,728.0,871.0,1068.0,1207.0,938.0,2021,centre28,Zone108,Rent_6634
Sask.,Regina,Central,Central,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone108,Rent_6635
Sask.,Regina,Central,Central,Apt & Other,0.0,756.0,1084.0,0.0,967.0,2021,centre28,Zone108,Rent_6636
Sask.,Regina,Central,North Central,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone108,Rent_6637
Sask.,Regina,Central,North Central,Apt & Other,0.0,819.0,1009.0,0.0,907.0,2021,centre28,Zone108,Rent_6638
Sask.,Regina,Central,Southwest/Cathedral Area,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone108,Rent_6639
Sask.,Regina,Central,Southwest/Cathedral Area,Apt & Other,672.0,998.0,1300.0,1594.0,1144.0,2021,centre28,Zone108,Rent_6640
Sask.,Regina,South: Lakeview/Albert Park,Lakeview North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone207,Rent_6641
Sask.,Regina,South: Lakeview/Albert Park,Lakeview North,Apt & Other,647.0,849.0,0.0,0.0,852.0,2021,centre28,Zone207,Rent_6642
Sask.,Regina,South: Lakeview/Albert Park,Lakeview South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone207,Rent_6643
Sask.,Regina,South: Lakeview/Albert Park,Lakeview South,Apt & Other,783.0,909.0,965.0,0.0,927.0,2021,centre28,Zone207,Rent_6644
Sask.,Regina,South: Lakeview/Albert Park,Albert Park North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone207,Rent_6645
Sask.,Regina,South: Lakeview/Albert Park,Albert Park North,Apt & Other,748.0,1012.0,1156.0,0.0,1049.0,2021,centre28,Zone207,Rent_6646
Sask.,Regina,South: Lakeview/Albert Park,Albert Park South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone207,Rent_6647
Sask.,Regina,South: Lakeview/Albert Park,Albert Park South,Apt & Other,0.0,1067.0,1206.0,0.0,1141.0,2021,centre28,Zone207,Rent_6648
Sask.,Regina,South: Wascana University,Whitmore Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone208,Rent_6649
Sask.,Regina,South: Wascana University,Whitmore Park,Apt & Other,785.0,892.0,1075.0,0.0,990.0,2021,centre28,Zone208,Rent_6650
Sask.,Regina,South: Wascana University,Hillsdale,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone208,Rent_6651
Sask.,Regina,South: Wascana University,Hillsdale,Apt & Other,654.0,1068.0,1233.0,0.0,1162.0,2021,centre28,Zone208,Rent_6652
Sask.,Regina,East,Northeast Arcola,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone22,Rent_6653
Sask.,Regina,East,Northeast Arcola,Apt & Other,701.0,862.0,1176.0,1287.0,1103.0,2021,centre28,Zone22,Rent_6654
Sask.,Regina,East,Southeast Arcola,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone22,Rent_6655
Sask.,Regina,East,Southeast Arcola,Apt & Other,0.0,844.0,1128.0,1390.0,1123.0,2021,centre28,Zone22,Rent_6656
Sask.,Regina,East,East,Row,0.0,0.0,0.0,1333.0,1330.0,2021,centre28,Zone22,Rent_6657
Sask.,Regina,East,East,Apt & Other,0.0,1132.0,1253.0,1284.0,1221.0,2021,centre28,Zone22,Rent_6658
Sask.,Regina,West,Rosemont/Mount Royal,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone20,Rent_6659
Sask.,Regina,West,Rosemont/Mount Royal,Apt & Other,636.0,832.0,901.0,0.0,858.0,2021,centre28,Zone20,Rent_6660
Sask.,Regina,West,Normanview,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone20,Rent_6661
Sask.,Regina,West,Normanview,Apt & Other,0.0,887.0,957.0,0.0,932.0,2021,centre28,Zone20,Rent_6662
Sask.,Regina,West,West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone20,Rent_6663
Sask.,Regina,West,West,Apt & Other,755.0,924.0,1139.0,1210.0,1062.0,2021,centre28,Zone20,Rent_6664
Sask.,Regina,Northeast,Coronation Park,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone124,Rent_6665
Sask.,Regina,Northeast,Coronation Park,Apt & Other,651.0,821.0,1010.0,0.0,952.0,2021,centre28,Zone124,Rent_6666
Sask.,Regina,Northeast,Northeast,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone124,Rent_6667
Sask.,Regina,Northeast,Northeast,Apt & Other,763.0,930.0,1007.0,0.0,972.0,2021,centre28,Zone124,Rent_6668
Sask.,Regina,Northwest,Northwest,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone125,Rent_6669
Sask.,Regina,Northwest,Northwest,Apt & Other,0.0,1119.0,1302.0,1343.0,1272.0,2021,centre28,Zone125,Rent_6670
Sask.,Regina,Outlying Areas,Outlying Areas,Row,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone23,Rent_6671
Sask.,Regina,Outlying Areas,Outlying Areas,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre28,Zone23,Rent_6672
Sask.,Saskatoon,Central,Central,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone108,Rent_6673
Sask.,Saskatoon,Central,Central,Apt & Other,765.0,981.0,1308.0,1492.0,1084.0,2021,centre29,Zone108,Rent_6674
Sask.,Saskatoon,Central,West Central,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone108,Rent_6675
Sask.,Saskatoon,Central,West Central,Apt & Other,0.0,963.0,1109.0,0.0,1037.0,2021,centre29,Zone108,Rent_6676
Sask.,Saskatoon,South,Nutana North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone19,Rent_6677
Sask.,Saskatoon,South,Nutana North,Apt & Other,730.0,936.0,1128.0,1427.0,1004.0,2021,centre29,Zone19,Rent_6678
Sask.,Saskatoon,South,Nutana South,Row,0.0,1395.0,1408.0,0.0,1430.0,2021,centre29,Zone19,Rent_6679
Sask.,Saskatoon,South,Nutana South,Apt & Other,698.0,1052.0,1317.0,1520.0,1221.0,2021,centre29,Zone19,Rent_6680
Sask.,Saskatoon,Southeast,Lakewood North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone209,Rent_6681
Sask.,Saskatoon,Southeast,Lakewood North,Apt & Other,743.0,883.0,1108.0,0.0,1037.0,2021,centre29,Zone209,Rent_6682
Sask.,Saskatoon,Southeast,Lakewood South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone209,Rent_6683
Sask.,Saskatoon,Southeast,Lakewood South,Apt & Other,0.0,1006.0,1227.0,0.0,1203.0,2021,centre29,Zone209,Rent_6684
Sask.,Saskatoon,Northeast,East Central,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone124,Rent_6685
Sask.,Saskatoon,Northeast,East Central,Apt & Other,692.0,874.0,1043.0,0.0,906.0,2021,centre29,Zone124,Rent_6686
Sask.,Saskatoon,Northeast,University Heights,Row,0.0,0.0,0.0,1599.0,1601.0,2021,centre29,Zone124,Rent_6687
Sask.,Saskatoon,Northeast,University Heights,Apt & Other,0.0,1044.0,1280.0,1575.0,1247.0,2021,centre29,Zone124,Rent_6688
Sask.,Saskatoon,North,North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone21,Rent_6689
Sask.,Saskatoon,North,North,Apt & Other,774.0,1005.0,1149.0,0.0,1099.0,2021,centre29,Zone21,Rent_6690
Sask.,Saskatoon,North,Northwest,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone21,Rent_6691
Sask.,Saskatoon,North,Northwest,Apt & Other,599.0,765.0,1156.0,1182.0,1058.0,2021,centre29,Zone21,Rent_6692
Sask.,Saskatoon,Southwest,Confederation East,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone126,Rent_6693
Sask.,Saskatoon,Southwest,Confederation East,Apt & Other,680.0,869.0,976.0,1105.0,942.0,2021,centre29,Zone126,Rent_6694
Sask.,Saskatoon,Southwest,Lower Southwest,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone126,Rent_6695
Sask.,Saskatoon,Southwest,Lower Southwest,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone126,Rent_6696
Sask.,Saskatoon,West,Confederation West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone20,Rent_6697
Sask.,Saskatoon,West,Confederation West,Apt & Other,0.0,838.0,1073.0,1359.0,1064.0,2021,centre29,Zone20,Rent_6698
Sask.,Saskatoon,West,Upper Southwest,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone20,Rent_6699
Sask.,Saskatoon,West,Upper Southwest,Apt & Other,0.0,977.0,1097.0,1192.0,1068.0,2021,centre29,Zone20,Rent_6700
Sask.,Saskatoon,West,West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre29,Zone20,Rent_6701
Sask.,Saskatoon,West,West,Apt & Other,1010.0,1016.0,1203.0,1132.0,1173.0,2021,centre29,Zone20,Rent_6702
